"Date","Ticker","Close"
"05/31/1868","__WTC_D",3.675
"06/30/1868","__WTC_D",4.325
"07/31/1868","__WTC_D",5.075
"08/31/1868","__WTC_D",4.325
"09/30/1868","__WTC_D",3.9
"10/31/1868","__WTC_D",4.125
"11/30/1868","__WTC_D",3.75
"12/31/1868","__WTC_D",4.25
"01/31/1869","__WTC_D",5.75
"02/28/1869","__WTC_D",6.55
"03/31/1869","__WTC_D",6
"04/30/1869","__WTC_D",5.7
"05/31/1869","__WTC_D",5.35
"06/30/1869","__WTC_D",5
"07/31/1869","__WTC_D",5.375
"08/31/1869","__WTC_D",5.5
"09/30/1869","__WTC_D",5.5
"10/31/1869","__WTC_D",5.55
"11/30/1869","__WTC_D",5.8
"12/31/1869","__WTC_D",5.125
"01/31/1870","__WTC_D",4.525
"02/28/1870","__WTC_D",4.625
"03/31/1870","__WTC_D",4.3
"04/30/1870","__WTC_D",4.25
"05/31/1870","__WTC_D",4.525
"06/30/1870","__WTC_D",4.25
"07/31/1870","__WTC_D",3.8
"08/31/1870","__WTC_D",3.175
"09/30/1870","__WTC_D",3.475
"10/31/1870","__WTC_D",3.225
"11/30/1870","__WTC_D",3.325
"12/31/1870","__WTC_D",3.4
"01/31/1871","__WTC_D",4
"02/28/1871","__WTC_D",4.5
"03/31/1871","__WTC_D",4.25
"04/30/1871","__WTC_D",3.95
"05/31/1871","__WTC_D",4.575
"06/30/1871","__WTC_D",4.6
"07/31/1871","__WTC_D",4.8
"08/31/1871","__WTC_D",4.475
"09/30/1871","__WTC_D",4.55
"10/31/1871","__WTC_D",4.7
"11/30/1871","__WTC_D",4.1
"12/31/1871","__WTC_D",4.35
"01/31/1872","__WTC_D",4.025
"02/29/1872","__WTC_D",3.725
"03/31/1872","__WTC_D",3.625
"04/30/1872","__WTC_D",3.525
"05/31/1872","__WTC_D",3.9
"06/30/1872","__WTC_D",3.9625
"07/31/1872","__WTC_D",3.675
"08/31/1872","__WTC_D",3.475
"09/30/1872","__WTC_D",3.15
"10/31/1872","__WTC_D",4.175
"11/30/1872","__WTC_D",4.35
"12/31/1872","__WTC_D",3.2875
"01/31/1873","__WTC_D",2.375
"02/28/1873","__WTC_D",2.2
"03/31/1873","__WTC_D",2.1
"04/30/1873","__WTC_D",2.45
"05/31/1873","__WTC_D",2.5375
"06/30/1873","__WTC_D",2.175
"07/31/1873","__WTC_D",1.8125
"08/31/1873","__WTC_D",1.3375
"09/30/1873","__WTC_D",1.275
"10/31/1873","__WTC_D",1.2375
"11/30/1873","__WTC_D",1.075
"12/31/1873","__WTC_D",0.975
"01/31/1874","__WTC_D",1.325
"02/28/1874","__WTC_D",1.9
"03/31/1874","__WTC_D",1.8
"04/30/1874","__WTC_D",1.9625
"05/31/1874","__WTC_D",1.65
"06/30/1874","__WTC_D",1.1875
"07/31/1874","__WTC_D",1.0125
"08/31/1874","__WTC_D",1
"09/30/1874","__WTC_D",0.975
"10/31/1874","__WTC_D",0.875
"11/30/1874","__WTC_D",0.725
"12/31/1874","__WTC_D",0.875
"01/31/1875","__WTC_D",1.2125
"02/28/1875","__WTC_D",1.75
"03/31/1875","__WTC_D",1.575
"04/30/1875","__WTC_D",1.2375
"05/31/1875","__WTC_D",1.25
"06/30/1875","__WTC_D",1.025
"07/31/1875","__WTC_D",0.825
"08/31/1875","__WTC_D",0.975
"09/30/1875","__WTC_D",1.325
"10/31/1875","__WTC_D",1.3375
"11/30/1875","__WTC_D",1.2875
"12/31/1875","__WTC_D",1.4688
"01/31/1876","__WTC_D",2.075
"02/29/1876","__WTC_D",2.0687
"03/31/1876","__WTC_D",2.0938
"04/30/1876","__WTC_D",1.8
"05/31/1876","__WTC_D",1.9688
"06/30/1876","__WTC_D",2.1188
"07/31/1876","__WTC_D",2.375
"08/31/1876","__WTC_D",3.65
"09/30/1876","__WTC_D",3.8375
"10/31/1876","__WTC_D",3.15
"11/30/1876","__WTC_D",3.6
"12/31/1876","__WTC_D",3.6125
"01/31/1877","__WTC_D",3.1125
"02/28/1877","__WTC_D",2.3563
"03/31/1877","__WTC_D",2.8688
"04/30/1877","__WTC_D",2.3875
"05/31/1877","__WTC_D",2.2375
"06/30/1877","__WTC_D",1.7125
"07/31/1877","__WTC_D",2.5
"08/31/1877","__WTC_D",2.4063
"09/30/1877","__WTC_D",2.35
"10/31/1877","__WTC_D",1.9875
"11/30/1877","__WTC_D",1.8375
"12/31/1877","__WTC_D",1.6187
"01/31/1878","__WTC_D",1.525
"02/28/1878","__WTC_D",1.6437
"03/31/1878","__WTC_D",1.5125
"04/30/1878","__WTC_D",1.35
"05/31/1878","__WTC_D",1.2375
"06/30/1878","__WTC_D",1.0063
"07/31/1878","__WTC_D",1.0125
"08/31/1878","__WTC_D",0.9438
"09/30/1878","__WTC_D",0.8438
"10/31/1878","__WTC_D",0.825
"11/30/1878","__WTC_D",0.9875
"12/31/1878","__WTC_D",0.975
"01/31/1879","__WTC_D",0.9812
"02/28/1879","__WTC_D",0.975
"03/31/1879","__WTC_D",0.8313
"04/30/1879","__WTC_D",0.75
"05/31/1879","__WTC_D",0.7375
"06/30/1879","__WTC_D",0.7
"07/31/1879","__WTC_D",0.6938
"08/31/1879","__WTC_D",0.6563
"09/30/1879","__WTC_D",0.825
"10/31/1879","__WTC_D",0.8875
"11/30/1879","__WTC_D",1.225
"12/31/1879","__WTC_D",1.1
"01/31/1880","__WTC_D",1.1
"02/29/1880","__WTC_D",0.9438
"03/31/1880","__WTC_D",0.8625
"04/30/1880","__WTC_D",0.7375
"05/31/1880","__WTC_D",0.9937
"06/30/1880","__WTC_D",1.0875
"07/31/1880","__WTC_D",0.9375
"08/31/1880","__WTC_D",0.9063
"09/30/1880","__WTC_D",1.0125
"10/31/1880","__WTC_D",0.95
"11/30/1880","__WTC_D",0.9438
"12/31/1880","__WTC_D",0.9625
"01/31/1881","__WTC_D",0.9312
"02/28/1881","__WTC_D",0.8625
"03/31/1881","__WTC_D",0.8
"04/30/1881","__WTC_D",0.8313
"05/31/1881","__WTC_D",0.8188
"06/30/1881","__WTC_D",0.775
"07/31/1881","__WTC_D",0.7813
"08/31/1881","__WTC_D",0.8438
"09/30/1881","__WTC_D",0.935
"10/31/1881","__WTC_D",0.8875
"11/30/1881","__WTC_D",0.7912
"12/31/1881","__WTC_D",0.8238
"01/31/1882","__WTC_D",0.8612
"02/28/1882","__WTC_D",0.8188
"03/31/1882","__WTC_D",0.8
"04/30/1882","__WTC_D",0.75
"05/31/1882","__WTC_D",0.56
"06/30/1882","__WTC_D",0.5288
"07/31/1882","__WTC_D",0.61
"08/31/1882","__WTC_D",0.5587
"09/30/1882","__WTC_D",0.96
"10/31/1882","__WTC_D",0.9463
"11/30/1882","__WTC_D",1.1063
"12/31/1882","__WTC_D",0.9125
"01/31/1883","__WTC_D",1.025
"02/28/1883","__WTC_D",0.9887
"03/31/1883","__WTC_D",0.9575
"04/30/1883","__WTC_D",0.895
"05/31/1883","__WTC_D",1.1988
"06/30/1883","__WTC_D",1.165
"07/31/1883","__WTC_D",1.0625
"08/31/1883","__WTC_D",1.0838
"09/30/1883","__WTC_D",1.155
"10/31/1883","__WTC_D",1.0975
"11/30/1883","__WTC_D",1.1662
"12/31/1883","__WTC_D",1.1325
"01/31/1884","__WTC_D",1.1075
"02/29/1884","__WTC_D",1.02
"03/31/1884","__WTC_D",0.9463
"04/30/1884","__WTC_D",0.97
"05/31/1884","__WTC_D",0.7763
"06/30/1884","__WTC_D",0.6012
"07/31/1884","__WTC_D",0.7337
"08/31/1884","__WTC_D",0.9075
"09/30/1884","__WTC_D",0.735
"10/31/1884","__WTC_D",0.7188
"11/30/1884","__WTC_D",0.7875
"12/31/1884","__WTC_D",0.7437
"01/31/1885","__WTC_D",0.6913
"02/28/1885","__WTC_D",0.8175
"03/31/1885","__WTC_D",0.8112
"04/30/1885","__WTC_D",0.81
"05/31/1885","__WTC_D",0.7925
"06/30/1885","__WTC_D",0.92
"07/31/1885","__WTC_D",0.9875
"08/31/1885","__WTC_D",1.0137
"09/30/1885","__WTC_D",1.01
"10/31/1885","__WTC_D",1.115
"11/30/1885","__WTC_D",0.8863
"12/31/1885","__WTC_D",0.8838
"01/31/1886","__WTC_D",0.8263
"02/28/1886","__WTC_D",0.7925
"03/31/1886","__WTC_D",0.7237
"04/30/1886","__WTC_D",0.7337
"05/31/1886","__WTC_D",0.625
"06/30/1886","__WTC_D",0.6762
"07/31/1886","__WTC_D",0.6563
"08/31/1886","__WTC_D",0.6162
"09/30/1886","__WTC_D",0.625
"10/31/1886","__WTC_D",0.6612
"11/30/1886","__WTC_D",0.785
"12/31/1886","__WTC_D",0.6975
"01/31/1887","__WTC_D",0.6938
"02/28/1887","__WTC_D",0.6162
"03/31/1887","__WTC_D",0.6338
"04/30/1887","__WTC_D",0.6625
"05/31/1887","__WTC_D",0.6338
"06/30/1887","__WTC_D",0.6137
"07/31/1887","__WTC_D",0.5825
"08/31/1887","__WTC_D",0.645
"09/30/1887","__WTC_D",0.685
"10/31/1887","__WTC_D",0.7262
"11/30/1887","__WTC_D",0.7462
"12/31/1887","__WTC_D",0.8975
"01/31/1888","__WTC_D",0.9063
"02/29/1888","__WTC_D",0.935
"03/31/1888","__WTC_D",0.8462
"04/30/1888","__WTC_D",0.8687
"05/31/1888","__WTC_D",0.8263
"06/30/1888","__WTC_D",0.7312
"07/31/1888","__WTC_D",0.8087
"08/31/1888","__WTC_D",0.9262
"09/30/1888","__WTC_D",0.9525
"10/31/1888","__WTC_D",0.8537
"11/30/1888","__WTC_D",0.8687
"12/31/1888","__WTC_D",0.8737
"01/31/1889","__WTC_D",0.8612
"02/28/1889","__WTC_D",0.9162
"03/31/1889","__WTC_D",0.905
"04/30/1889","__WTC_D",0.845
"05/31/1889","__WTC_D",0.8238
"06/30/1889","__WTC_D",0.9275
"07/31/1889","__WTC_D",0.985
"08/31/1889","__WTC_D",0.9775
"09/30/1889","__WTC_D",0.985
"10/31/1889","__WTC_D",1.06
"11/30/1889","__WTC_D",1.0338
"12/31/1889","__WTC_D",1.025
"01/31/1890","__WTC_D",1.0512
"02/28/1890","__WTC_D",0.985
"03/31/1890","__WTC_D",0.8425
"04/30/1890","__WTC_D",0.845
"05/31/1890","__WTC_D",0.8988
"06/30/1890","__WTC_D",0.86
"07/31/1890","__WTC_D",0.885
"08/31/1890","__WTC_D",0.8325
"09/30/1890","__WTC_D",0.7725
"10/31/1890","__WTC_D",0.785
"11/30/1890","__WTC_D",0.6625
"12/31/1890","__WTC_D",0.7262
"01/31/1891","__WTC_D",0.7588
"02/28/1891","__WTC_D",0.7625
"03/31/1891","__WTC_D",0.7262
"04/30/1891","__WTC_D",0.6675
"05/31/1891","__WTC_D",0.6775
"06/30/1891","__WTC_D",0.6587
"07/31/1891","__WTC_D",0.6025
"08/31/1891","__WTC_D",0.6325
"09/30/1891","__WTC_D",0.5688
"10/31/1891","__WTC_D",0.5938
"11/30/1891","__WTC_D",0.5788
"12/31/1891","__WTC_D",0.5975
"01/31/1892","__WTC_D",0.6212
"02/29/1892","__WTC_D",0.5825
"03/31/1892","__WTC_D",0.5512
"04/30/1892","__WTC_D",0.5713
"05/31/1892","__WTC_D",0.5587
"06/30/1892","__WTC_D",0.5275
"07/31/1892","__WTC_D",0.5163
"08/31/1892","__WTC_D",0.55
"09/30/1892","__WTC_D",0.5263
"10/31/1892","__WTC_D",0.5
"11/30/1892","__WTC_D",0.5038
"12/31/1892","__WTC_D",0.5263
"01/31/1893","__WTC_D",0.5387
"02/28/1893","__WTC_D",0.6375
"03/31/1893","__WTC_D",0.6787
"04/30/1893","__WTC_D",0.6687
"05/31/1893","__WTC_D",0.57
"06/30/1893","__WTC_D",0.555
"07/31/1893","__WTC_D",0.5575
"08/31/1893","__WTC_D",0.5813
"09/30/1893","__WTC_D",0.6825
"10/31/1893","__WTC_D",0.72
"11/30/1893","__WTC_D",0.7513
"12/31/1893","__WTC_D",0.79
"01/31/1894","__WTC_D",0.8
"02/28/1894","__WTC_D",0.8
"03/31/1894","__WTC_D",0.8138
"04/30/1894","__WTC_D",0.85
"05/31/1894","__WTC_D",0.87
"06/30/1894","__WTC_D",0.8325
"07/31/1894","__WTC_D",0.7912
"08/31/1894","__WTC_D",0.8263
"09/30/1894","__WTC_D",0.8288
"10/31/1894","__WTC_D",0.8275
"11/30/1894","__WTC_D",0.825
"12/31/1894","__WTC_D",0.9362
"01/31/1895","__WTC_D",1.0013
"02/28/1895","__WTC_D",1.06
"03/31/1895","__WTC_D",1.12
"04/30/1895","__WTC_D",1.95
"05/31/1895","__WTC_D",1.53
"06/30/1895","__WTC_D",1.46
"07/31/1895","__WTC_D",1.29
"08/31/1895","__WTC_D",1.2475
"09/30/1895","__WTC_D",1.2325
"10/31/1895","__WTC_D",1.3025
"11/30/1895","__WTC_D",1.3987
"12/31/1895","__WTC_D",1.48
"01/31/1896","__WTC_D",1.426
"02/29/1896","__WTC_D",1.366
"03/31/1896","__WTC_D",1.285
"04/30/1896","__WTC_D",1.225
"05/31/1896","__WTC_D",1.154
"06/30/1896","__WTC_D",1.148
"07/31/1896","__WTC_D",1.082
"08/31/1896","__WTC_D",1.05
"09/30/1896","__WTC_D",1.12
"10/31/1896","__WTC_D",1.15
"11/30/1896","__WTC_D",1.16
"12/31/1896","__WTC_D",0.98
"01/31/1897","__WTC_D",0.88
"02/28/1897","__WTC_D",0.903
"03/31/1897","__WTC_D",0.922
"04/30/1897","__WTC_D",0.859
"05/31/1897","__WTC_D",0.868
"06/30/1897","__WTC_D",0.862
"07/31/1897","__WTC_D",0.768
"08/31/1897","__WTC_D",0.71
"09/30/1897","__WTC_D",0.698
"10/31/1897","__WTC_D",0.674
"11/30/1897","__WTC_D",0.65
"12/31/1897","__WTC_D",0.65
"01/31/1898","__WTC_D",0.65
"02/28/1898","__WTC_D",0.678
"03/31/1898","__WTC_D",0.786
"04/30/1898","__WTC_D",0.738
"05/31/1898","__WTC_D",0.822
"06/30/1898","__WTC_D",0.871
"07/31/1898","__WTC_D",0.932
"08/31/1898","__WTC_D",0.977
"09/30/1898","__WTC_D",1.018
"10/31/1898","__WTC_D",1.131
"11/30/1898","__WTC_D",1.164
"12/31/1898","__WTC_D",1.175
"01/31/1899","__WTC_D",1.17
"02/28/1899","__WTC_D",1.15
"03/31/1899","__WTC_D",1.13
"04/30/1899","__WTC_D",1.13
"05/31/1899","__WTC_D",1.13
"06/30/1899","__WTC_D",1.132
"07/31/1899","__WTC_D",1.225
"08/31/1899","__WTC_D",1.275
"09/30/1899","__WTC_D",1.445
"10/31/1899","__WTC_D",1.509
"11/30/1899","__WTC_D",1.574
"12/31/1899","__WTC_D",1.651
"01/31/1900","__WTC_D",1.68
"02/28/1900","__WTC_D",1.68
"03/31/1900","__WTC_D",1.68
"04/30/1900","__WTC_D",1.47
"05/31/1900","__WTC_D",1.28
"06/30/1900","__WTC_D",1.25
"07/31/1900","__WTC_D",1.27
"08/31/1900","__WTC_D",1.25
"09/30/1900","__WTC_D",1.15
"10/31/1900","__WTC_D",1.1
"11/30/1900","__WTC_D",1.07
"12/31/1900","__WTC_D",1.2
"01/31/1901","__WTC_D",1.17
"02/28/1901","__WTC_D",1.28
"03/31/1901","__WTC_D",1.3
"04/30/1901","__WTC_D",1.15
"05/31/1901","__WTC_D",1.05
"06/30/1901","__WTC_D",1.05
"07/31/1901","__WTC_D",1.25
"08/31/1901","__WTC_D",1.25
"09/30/1901","__WTC_D",1.3
"10/31/1901","__WTC_D",1.3
"11/30/1901","__WTC_D",1.3
"12/31/1901","__WTC_D",1.15
"01/31/1902","__WTC_D",1.15
"02/28/1902","__WTC_D",1.15
"03/31/1902","__WTC_D",1.15
"04/30/1902","__WTC_D",1.2
"05/31/1902","__WTC_D",1.2
"06/30/1902","__WTC_D",1.22
"07/31/1902","__WTC_D",1.22
"08/31/1902","__WTC_D",1.22
"09/30/1902","__WTC_D",1.22
"10/31/1902","__WTC_D",1.3
"11/30/1902","__WTC_D",1.42
"12/31/1902","__WTC_D",1.54
"01/31/1903","__WTC_D",1.5
"02/28/1903","__WTC_D",1.5
"03/31/1903","__WTC_D",1.5
"04/30/1903","__WTC_D",1.53
"05/31/1903","__WTC_D",1.5
"06/30/1903","__WTC_D",1.5
"07/31/1903","__WTC_D",1.56
"08/31/1903","__WTC_D",1.56
"09/30/1903","__WTC_D",1.62
"10/31/1903","__WTC_D",1.77
"11/30/1903","__WTC_D",1.82
"12/31/1903","__WTC_D",1.85
"01/31/1904","__WTC_D",1.85
"02/29/1904","__WTC_D",1.8
"03/31/1904","__WTC_D",1.68
"04/30/1904","__WTC_D",1.62
"05/31/1904","__WTC_D",1.62
"06/30/1904","__WTC_D",1.57
"07/31/1904","__WTC_D",1.5
"08/31/1904","__WTC_D",1.5
"09/30/1904","__WTC_D",1.56
"10/31/1904","__WTC_D",1.56
"11/30/1904","__WTC_D",1.6
"12/31/1904","__WTC_D",1.5
"01/31/1905","__WTC_D",1.39
"02/28/1905","__WTC_D",1.39
"03/31/1905","__WTC_D",1.36
"04/30/1905","__WTC_D",1.29
"05/31/1905","__WTC_D",1.27
"06/30/1905","__WTC_D",1.27
"07/31/1905","__WTC_D",1.27
"08/31/1905","__WTC_D",1.27
"09/30/1905","__WTC_D",1.51
"10/31/1905","__WTC_D",1.61
"11/30/1905","__WTC_D",1.58
"12/31/1905","__WTC_D",1.58
"01/31/1906","__WTC_D",1.58
"02/28/1906","__WTC_D",1.58
"03/31/1906","__WTC_D",1.58
"04/30/1906","__WTC_D",1.64
"05/31/1906","__WTC_D",1.64
"06/30/1906","__WTC_D",1.64
"07/31/1906","__WTC_D",1.61
"08/31/1906","__WTC_D",1.58
"09/30/1906","__WTC_D",1.58
"10/31/1906","__WTC_D",1.58
"11/30/1906","__WTC_D",1.58
"12/31/1906","__WTC_D",1.58
"01/31/1907","__WTC_D",1.55
"02/28/1907","__WTC_D",1.63
"03/31/1907","__WTC_D",1.78
"04/30/1907","__WTC_D",1.78
"05/31/1907","__WTC_D",1.78
"06/30/1907","__WTC_D",1.78
"07/31/1907","__WTC_D",1.78
"08/31/1907","__WTC_D",1.78
"09/30/1907","__WTC_D",1.78
"10/31/1907","__WTC_D",1.78
"11/30/1907","__WTC_D",1.78
"12/31/1907","__WTC_D",1.78
"01/31/1908","__WTC_D",1.78
"02/29/1908","__WTC_D",1.78
"03/31/1908","__WTC_D",1.78
"04/30/1908","__WTC_D",1.78
"05/31/1908","__WTC_D",1.78
"06/30/1908","__WTC_D",1.78
"07/31/1908","__WTC_D",1.78
"08/31/1908","__WTC_D",1.78
"09/30/1908","__WTC_D",1.78
"10/31/1908","__WTC_D",1.78
"11/30/1908","__WTC_D",1.78
"12/31/1908","__WTC_D",1.78
"01/31/1909","__WTC_D",1.78
"02/28/1909","__WTC_D",1.78
"03/31/1909","__WTC_D",1.78
"04/30/1909","__WTC_D",1.78
"05/31/1909","__WTC_D",1.68
"06/30/1909","__WTC_D",1.63
"07/31/1909","__WTC_D",1.58
"08/31/1909","__WTC_D",1.58
"09/30/1909","__WTC_D",1.58
"10/31/1909","__WTC_D",1.53
"11/30/1909","__WTC_D",1.48
"12/31/1909","__WTC_D",1.43
"01/31/1910","__WTC_D",1.4
"02/28/1910","__WTC_D",1.4
"03/31/1910","__WTC_D",1.4
"04/30/1910","__WTC_D",1.35
"05/31/1910","__WTC_D",1.35
"06/30/1910","__WTC_D",1.3
"07/31/1910","__WTC_D",1.3
"08/31/1910","__WTC_D",1.3
"09/30/1910","__WTC_D",1.3
"10/31/1910","__WTC_D",1.3
"11/30/1910","__WTC_D",1.3
"12/31/1910","__WTC_D",1.3
"01/31/1911","__WTC_D",1.3
"02/28/1911","__WTC_D",1.3
"03/31/1911","__WTC_D",1.3
"04/30/1911","__WTC_D",1.3
"05/31/1911","__WTC_D",1.3
"06/30/1911","__WTC_D",1.3
"07/31/1911","__WTC_D",1.3
"08/31/1911","__WTC_D",1.3
"09/30/1911","__WTC_D",1.3
"10/31/1911","__WTC_D",1.3
"11/30/1911","__WTC_D",1.3
"12/31/1911","__WTC_D",1.35
"01/31/1912","__WTC_D",1.5
"02/29/1912","__WTC_D",1.5
"03/31/1912","__WTC_D",1.5
"04/30/1912","__WTC_D",1.55
"05/31/1912","__WTC_D",1.55
"06/30/1912","__WTC_D",1.6
"07/31/1912","__WTC_D",1.6
"08/31/1912","__WTC_D",1.6
"09/30/1912","__WTC_D",1.6
"10/31/1912","__WTC_D",1.65
"11/30/1912","__WTC_D",1.85
"12/31/1912","__WTC_D",2
"01/31/1913","__WTC_D",2.4
"02/28/1913","__WTC_D",2.5
"03/31/1913","__WTC_D",2.5
"04/30/1913","__WTC_D",2.5
"05/31/1913","__WTC_D",2.5
"06/30/1913","__WTC_D",2.5
"07/31/1913","__WTC_D",2.5
"08/31/1913","__WTC_D",2.5
"09/30/1913","__WTC_D",2.5
"10/31/1913","__WTC_D",2.5
"11/30/1913","__WTC_D",2.5
"12/31/1913","__WTC_D",2.5
"01/31/1914","__WTC_D",2.5
"02/28/1914","__WTC_D",2.5
"03/31/1914","__WTC_D",2.5
"04/30/1914","__WTC_D",2
"05/31/1914","__WTC_D",1.9
"06/30/1914","__WTC_D",1.75
"07/31/1914","__WTC_D",1.75
"08/31/1914","__WTC_D",1.45
"09/30/1914","__WTC_D",1.45
"10/31/1914","__WTC_D",1.45
"11/30/1914","__WTC_D",1.45
"12/31/1914","__WTC_D",1.45
"01/31/1915","__WTC_D",1.5
"02/28/1915","__WTC_D",1.5
"03/31/1915","__WTC_D",1.4
"04/30/1915","__WTC_D",1.35
"05/31/1915","__WTC_D",1.35
"06/30/1915","__WTC_D",1.35
"07/31/1915","__WTC_D",1.35
"08/31/1915","__WTC_D",1.6
"09/30/1915","__WTC_D",1.7
"10/31/1915","__WTC_D",1.8
"11/30/1915","__WTC_D",2
"12/31/1915","__WTC_D",2.25
"01/31/1916","__WTC_D",2.35
"02/29/1916","__WTC_D",2.4
"03/31/1916","__WTC_D",2.6
"04/30/1916","__WTC_D",2.6
"05/31/1916","__WTC_D",2.6
"06/30/1916","__WTC_D",2.6
"07/31/1916","__WTC_D",2.5
"08/31/1916","__WTC_D",2.3
"09/30/1916","__WTC_D",2.4
"10/31/1916","__WTC_D",2.6
"11/30/1916","__WTC_D",2.6
"12/31/1916","__WTC_D",2.85
"01/31/1917","__WTC_D",3.05
"02/28/1917","__WTC_D",3.05
"03/31/1917","__WTC_D",3.05
"04/30/1917","__WTC_D",3.1
"05/31/1917","__WTC_D",3.1
"06/30/1917","__WTC_D",3.1
"07/31/1917","__WTC_D",3.1
"08/31/1917","__WTC_D",3.5
"09/30/1917","__WTC_D",3.5
"10/31/1917","__WTC_D",3.5
"11/30/1917","__WTC_D",3.5
"12/31/1917","__WTC_D",3.75
"01/31/1918","__WTC_D",3.75
"02/28/1918","__WTC_D",4
"03/31/1918","__WTC_D",4
"04/30/1918","__WTC_D",4
"05/31/1918","__WTC_D",4
"06/30/1918","__WTC_D",4
"07/31/1918","__WTC_D",4
"08/31/1918","__WTC_D",4
"09/30/1918","__WTC_D",4
"10/31/1918","__WTC_D",4
"11/30/1918","__WTC_D",4
"12/31/1918","__WTC_D",4
"01/31/1919","__WTC_D",4
"02/28/1919","__WTC_D",4
"03/31/1919","__WTC_D",4
"04/30/1919","__WTC_D",4
"05/31/1919","__WTC_D",4
"06/30/1919","__WTC_D",4
"07/31/1919","__WTC_D",4
"08/31/1919","__WTC_D",4
"09/30/1919","__WTC_D",4.25
"10/31/1919","__WTC_D",4.25
"11/30/1919","__WTC_D",4.5
"12/31/1919","__WTC_D",5
"01/31/1920","__WTC_D",5.063
"02/29/1920","__WTC_D",5.513
"03/31/1920","__WTC_D",6.1
"04/30/1920","__WTC_D",6.1
"05/31/1920","__WTC_D",6.1
"06/30/1920","__WTC_D",6.1
