"Date","Ticker","Close"
"05/22/1875","__WTC_D",1.0875
"05/29/1875","__WTC_D",1.275
"06/05/1875","__WTC_D",1.1875
"06/12/1875","__WTC_D",1.175
"06/19/1875","__WTC_D",1.1125
"06/26/1875","__WTC_D",0.9625
"07/03/1875","__WTC_D",0.9875
"07/10/1875","__WTC_D",0.925
"07/17/1875","__WTC_D",0.75
"07/24/1875","__WTC_D",0.75
"07/31/1875","__WTC_D",0.825
"08/07/1875","__WTC_D",0.9125
"08/14/1875","__WTC_D",0.9375
"08/21/1875","__WTC_D",0.875
"08/28/1875","__WTC_D",0.9375
"09/04/1875","__WTC_D",1.15
"09/11/1875","__WTC_D",1.1625
"09/18/1875","__WTC_D",1.425
"09/25/1875","__WTC_D",1.475
"10/02/1875","__WTC_D",1.25
"10/09/1875","__WTC_D",1.4125
"10/16/1875","__WTC_D",1.425
"10/23/1875","__WTC_D",1.375
"10/30/1875","__WTC_D",1.3375
"11/06/1875","__WTC_D",1.3125
"11/13/1875","__WTC_D",1.2125
"11/20/1875","__WTC_D",1.3125
"11/27/1875","__WTC_D",1.275
"12/04/1875","__WTC_D",1.3625
"12/11/1875","__WTC_D",1.35
"12/18/1875","__WTC_D",1.425
"12/25/1875","__WTC_D",1.415
"01/01/1876","__WTC_D",1.4688
"01/08/1876","__WTC_D",1.6063
"01/15/1876","__WTC_D",1.7938
"01/22/1876","__WTC_D",1.8125
"01/29/1876","__WTC_D",1.9688
"02/05/1876","__WTC_D",2.125
"02/12/1876","__WTC_D",1.9063
"02/19/1876","__WTC_D",1.9188
"02/26/1876","__WTC_D",2.0625
"03/04/1876","__WTC_D",2.025
"03/11/1876","__WTC_D",1.9375
"03/18/1876","__WTC_D",2.0438
"03/25/1876","__WTC_D",2.125
"04/01/1876","__WTC_D",2.1
"04/08/1876","__WTC_D",1.9688
"04/15/1876","__WTC_D",1.9
"04/22/1876","__WTC_D",1.7375
"04/29/1876","__WTC_D",1.8
"05/06/1876","__WTC_D",1.7563
"05/13/1876","__WTC_D",1.9125
"05/20/1876","__WTC_D",1.9688
"05/27/1876","__WTC_D",1.9625
"06/03/1876","__WTC_D",2.0125
"06/10/1876","__WTC_D",1.975
"06/17/1876","__WTC_D",1.9813
"06/24/1876","__WTC_D",2.0313
"07/01/1876","__WTC_D",2.1188
"07/08/1876","__WTC_D",2.1
"07/15/1876","__WTC_D",2.25
"07/22/1876","__WTC_D",2.3
"07/29/1876","__WTC_D",2.35
"08/05/1876","__WTC_D",2.2938
"08/12/1876","__WTC_D",2.4313
"08/19/1876","__WTC_D",2.7562
"08/26/1876","__WTC_D",3.625
"09/02/1876","__WTC_D",3.9375
"09/09/1876","__WTC_D",3.875
"09/16/1876","__WTC_D",3.825
"09/23/1876","__WTC_D",3.6875
"09/30/1876","__WTC_D",3.8375
"10/07/1876","__WTC_D",3.5812
"10/14/1876","__WTC_D",3.5313
"10/21/1876","__WTC_D",3.1125
"10/28/1876","__WTC_D",3.2
"11/04/1876","__WTC_D",3.25
"11/11/1876","__WTC_D",3.3
"11/18/1876","__WTC_D",3.2938
"11/25/1876","__WTC_D",3.6063
"12/02/1876","__WTC_D",3.6063
"12/09/1876","__WTC_D",3.9813
"12/16/1876","__WTC_D",3.8875
"12/23/1876","__WTC_D",3.8312
"12/30/1876","__WTC_D",3.6125
"01/06/1877","__WTC_D",3.4375
"01/13/1877","__WTC_D",3.6437
"01/20/1877","__WTC_D",3.5875
"01/27/1877","__WTC_D",3.4938
"02/03/1877","__WTC_D",3.1063
"02/10/1877","__WTC_D",2.7
"02/17/1877","__WTC_D",2.44
"02/24/1877","__WTC_D",2.425
"03/03/1877","__WTC_D",2.4875
"03/10/1877","__WTC_D",2.6875
"03/17/1877","__WTC_D",2.7313
"03/24/1877","__WTC_D",2.8563
"03/31/1877","__WTC_D",2.8688
"04/07/1877","__WTC_D",2.8438
"04/14/1877","__WTC_D",2.5125
"04/21/1877","__WTC_D",2.5125
"04/28/1877","__WTC_D",2.4313
"05/05/1877","__WTC_D",2.3812
"05/12/1877","__WTC_D",2.2562
"05/19/1877","__WTC_D",2.0625
"05/26/1877","__WTC_D",2.275
"06/02/1877","__WTC_D",2.2875
"06/09/1877","__WTC_D",2.1312
"06/16/1877","__WTC_D",1.9562
"06/23/1877","__WTC_D",1.775
"06/30/1877","__WTC_D",1.7125
"07/07/1877","__WTC_D",1.9
"07/14/1877","__WTC_D",2.275
"07/21/1877","__WTC_D",2.35
"07/28/1877","__WTC_D",2.45
"08/04/1877","__WTC_D",2.3125
"08/11/1877","__WTC_D",2.45
"08/18/1877","__WTC_D",2.6312
"08/25/1877","__WTC_D",2.5125
"09/01/1877","__WTC_D",2.4063
"09/08/1877","__WTC_D",2.3438
"09/15/1877","__WTC_D",2.3438
"09/22/1877","__WTC_D",2.4
"09/29/1877","__WTC_D",2.35
"10/06/1877","__WTC_D",2.3563
"10/13/1877","__WTC_D",2.3625
"10/20/1877","__WTC_D",2.1188
"10/27/1877","__WTC_D",2.0812
"11/03/1877","__WTC_D",1.8875
"11/10/1877","__WTC_D",1.7813
"11/17/1877","__WTC_D",2.1437
"11/24/1877","__WTC_D",1.9688
"12/01/1877","__WTC_D",1.8375
"12/08/1877","__WTC_D",1.8438
"12/15/1877","__WTC_D",1.8937
"12/22/1877","__WTC_D",1.725
"12/29/1877","__WTC_D",1.625
"01/05/1878","__WTC_D",1.4125
"01/12/1878","__WTC_D",1.3438
"01/19/1878","__WTC_D",1.45
"01/26/1878","__WTC_D",1.4438
"02/02/1878","__WTC_D",1.8188
"02/09/1878","__WTC_D",1.6688
"02/16/1878","__WTC_D",1.65
"02/23/1878","__WTC_D",1.65
"03/02/1878","__WTC_D",1.675
"03/09/1878","__WTC_D",1.6
"03/16/1878","__WTC_D",1.5812
"03/23/1878","__WTC_D",1.5812
"03/30/1878","__WTC_D",1.5125
"04/06/1878","__WTC_D",1.375
"04/13/1878","__WTC_D",1.3375
"04/20/1878","__WTC_D",1.3125
"04/27/1878","__WTC_D",1.3625
"05/04/1878","__WTC_D",1.375
"05/11/1878","__WTC_D",1.3687
"05/18/1878","__WTC_D",1.3687
"05/25/1878","__WTC_D",1.2938
"06/01/1878","__WTC_D",1.2437
"06/08/1878","__WTC_D",1.1125
"06/15/1878","__WTC_D",1.1125
"06/22/1878","__WTC_D",1.1187
"06/29/1878","__WTC_D",1.0063
"07/06/1878","__WTC_D",0.8625
"07/13/1878","__WTC_D",0.9187
"07/20/1878","__WTC_D",1.025
"07/27/1878","__WTC_D",1
"08/03/1878","__WTC_D",1.0187
"08/10/1878","__WTC_D",1.0375
"08/17/1878","__WTC_D",1.025
"08/24/1878","__WTC_D",1
"08/31/1878","__WTC_D",0.9438
"09/07/1878","__WTC_D",0.8625
"09/14/1878","__WTC_D",0.8625
"09/21/1878","__WTC_D",0.85
"09/28/1878","__WTC_D",0.8325
"10/05/1878","__WTC_D",0.83
"10/12/1878","__WTC_D",0.8313
"10/19/1878","__WTC_D",0.8062
"10/26/1878","__WTC_D",0.8125
"11/02/1878","__WTC_D",0.86
"11/09/1878","__WTC_D",0.9
"11/16/1878","__WTC_D",0.8625
"11/23/1878","__WTC_D",0.86
"11/30/1878","__WTC_D",0.9875
"12/07/1878","__WTC_D",0.9875
"12/14/1878","__WTC_D",0.9438
"12/21/1878","__WTC_D",0.9375
"12/28/1878","__WTC_D",0.9563
"01/04/1879","__WTC_D",1.025
"01/11/1879","__WTC_D",1.0688
"01/18/1879","__WTC_D",1.05
"01/25/1879","__WTC_D",0.9937
"02/01/1879","__WTC_D",0.9812
"02/08/1879","__WTC_D",0.9688
"02/15/1879","__WTC_D",0.9937
"02/22/1879","__WTC_D",0.9812
"03/01/1879","__WTC_D",0.9563
"03/08/1879","__WTC_D",0.8687
"03/15/1879","__WTC_D",0.8625
"03/22/1879","__WTC_D",0.825
"03/29/1879","__WTC_D",0.8375
"04/05/1879","__WTC_D",0.8
"04/12/1879","__WTC_D",0.8
"04/19/1879","__WTC_D",0.775
"04/26/1879","__WTC_D",0.7437
"05/03/1879","__WTC_D",0.7563
"05/10/1879","__WTC_D",0.7625
"05/17/1879","__WTC_D",0.7688
"05/24/1879","__WTC_D",0.75
"05/31/1879","__WTC_D",0.7375
"06/07/1879","__WTC_D",0.6875
"06/14/1879","__WTC_D",0.6438
"06/21/1879","__WTC_D",0.6563
"06/28/1879","__WTC_D",0.6938
"07/05/1879","__WTC_D",0.7188
"07/12/1879","__WTC_D",0.7063
"07/19/1879","__WTC_D",0.7063
"07/26/1879","__WTC_D",0.7
"08/02/1879","__WTC_D",0.7
"08/09/1879","__WTC_D",0.6875
"08/16/1879","__WTC_D",0.675
"08/23/1879","__WTC_D",0.6563
"08/30/1879","__WTC_D",0.6563
"09/06/1879","__WTC_D",0.6625
"09/13/1879","__WTC_D",0.6563
"09/20/1879","__WTC_D",0.7125
"09/27/1879","__WTC_D",0.75
"10/04/1879","__WTC_D",0.7875
"10/11/1879","__WTC_D",0.8875
"10/18/1879","__WTC_D",0.9187
"10/25/1879","__WTC_D",0.8938
"11/01/1879","__WTC_D",0.9
"11/08/1879","__WTC_D",0.9
"11/15/1879","__WTC_D",1.075
"11/22/1879","__WTC_D",1.1875
"11/29/1879","__WTC_D",1.225
"12/06/1879","__WTC_D",1.2313
"12/13/1879","__WTC_D",1.2188
"12/20/1879","__WTC_D",1.1563
"12/27/1879","__WTC_D",1.1187
"01/03/1880","__WTC_D",1.1187
"01/10/1880","__WTC_D",1.1375
"01/17/1880","__WTC_D",1.0812
"01/24/1880","__WTC_D",1.1
"01/31/1880","__WTC_D",1.1
"02/07/1880","__WTC_D",1.0562
"02/14/1880","__WTC_D",1.0562
"02/21/1880","__WTC_D",0.9563
"02/28/1880","__WTC_D",0.9438
"03/06/1880","__WTC_D",0.8938
"03/13/1880","__WTC_D",0.8813
"03/20/1880","__WTC_D",0.8875
"03/27/1880","__WTC_D",0.8813
"04/03/1880","__WTC_D",0.8625
"04/10/1880","__WTC_D",0.7813
"04/17/1880","__WTC_D",0.7437
"04/24/1880","__WTC_D",0.725
"05/01/1880","__WTC_D",0.7375
"05/08/1880","__WTC_D",0.7688
"05/15/1880","__WTC_D",0.7688
"05/22/1880","__WTC_D",0.8062
"05/29/1880","__WTC_D",0.9187
"06/05/1880","__WTC_D",0.9375
"06/12/1880","__WTC_D",0.9375
"06/19/1880","__WTC_D",1.0438
"06/26/1880","__WTC_D",1.1625
"07/03/1880","__WTC_D",1.1375
"07/10/1880","__WTC_D",1.0812
"07/17/1880","__WTC_D",1.0063
"07/24/1880","__WTC_D",0.9438
"07/31/1880","__WTC_D",0.9375
"08/07/1880","__WTC_D",0.9438
"08/14/1880","__WTC_D",0.875
"08/21/1880","__WTC_D",0.9125
"08/28/1880","__WTC_D",0.9063
"09/04/1880","__WTC_D",0.8938
"09/11/1880","__WTC_D",0.9563
"09/18/1880","__WTC_D",0.9625
"09/25/1880","__WTC_D",0.9812
"10/02/1880","__WTC_D",0.9875
"10/09/1880","__WTC_D",0.9875
"10/16/1880","__WTC_D",0.9837
"10/23/1880","__WTC_D",0.9625
"10/30/1880","__WTC_D",0.95
"11/06/1880","__WTC_D",0.9063
"11/13/1880","__WTC_D",0.875
"11/20/1880","__WTC_D",0.9125
"11/27/1880","__WTC_D",0.9187
"12/04/1880","__WTC_D",0.925
"12/11/1880","__WTC_D",0.9187
"12/18/1880","__WTC_D",0.9187
"12/25/1880","__WTC_D",0.9187
"01/01/1881","__WTC_D",0.9625
"01/08/1881","__WTC_D",0.9625
"01/15/1881","__WTC_D",0.9688
"01/22/1881","__WTC_D",0.9375
"01/29/1881","__WTC_D",0.925
"02/05/1881","__WTC_D",0.8938
"02/12/1881","__WTC_D",0.9063
"02/19/1881","__WTC_D",0.8938
"02/26/1881","__WTC_D",0.875
"03/05/1881","__WTC_D",0.8625
"03/12/1881","__WTC_D",0.8438
"03/19/1881","__WTC_D",0.8125
"03/26/1881","__WTC_D",0.775
"04/02/1881","__WTC_D",0.8062
"04/09/1881","__WTC_D",0.9187
"04/16/1881","__WTC_D",0.825
"04/23/1881","__WTC_D",0.85
"04/30/1881","__WTC_D",0.8313
"05/07/1881","__WTC_D",0.8125
"05/14/1881","__WTC_D",0.8125
"05/21/1881","__WTC_D",0.8375
"05/28/1881","__WTC_D",0.8313
"06/04/1881","__WTC_D",0.8188
"06/11/1881","__WTC_D",0.8188
"06/18/1881","__WTC_D",0.8188
"06/25/1881","__WTC_D",0.8062
"07/02/1881","__WTC_D",0.775
"07/09/1881","__WTC_D",0.7875
"07/16/1881","__WTC_D",0.7375
"07/23/1881","__WTC_D",0.7563
"07/30/1881","__WTC_D",0.7813
"08/06/1881","__WTC_D",0.7688
"08/13/1881","__WTC_D",0.7688
"08/20/1881","__WTC_D",0.8188
"08/27/1881","__WTC_D",0.8062
"09/03/1881","__WTC_D",0.8475
"09/10/1881","__WTC_D",0.8863
"09/17/1881","__WTC_D",0.9125
"09/24/1881","__WTC_D",0.96
"10/01/1881","__WTC_D",0.9388
"10/08/1881","__WTC_D",0.9325
"10/15/1881","__WTC_D",0.9413
"10/22/1881","__WTC_D",0.925
"10/29/1881","__WTC_D",0.9
"11/05/1881","__WTC_D",0.85
"11/12/1881","__WTC_D",0.8425
"11/19/1881","__WTC_D",0.82
"11/26/1881","__WTC_D",0.8075
"12/03/1881","__WTC_D",0.83
"12/10/1881","__WTC_D",0.855
"12/17/1881","__WTC_D",0.835
"12/24/1881","__WTC_D",0.8338
"12/31/1881","__WTC_D",0.8238
"01/07/1882","__WTC_D",0.81
"01/14/1882","__WTC_D",0.8138
"01/21/1882","__WTC_D",0.8487
"01/28/1882","__WTC_D",0.8537
"02/04/1882","__WTC_D",0.8775
"02/11/1882","__WTC_D",0.87
"02/18/1882","__WTC_D",0.8438
"02/25/1882","__WTC_D",0.8325
"03/04/1882","__WTC_D",0.8163
"03/11/1882","__WTC_D",0.8125
"03/18/1882","__WTC_D",0.8025
"03/25/1882","__WTC_D",0.8225
"04/01/1882","__WTC_D",0.8025
"04/08/1882","__WTC_D",0.7925
"04/15/1882","__WTC_D",0.7887
"04/22/1882","__WTC_D",0.7862
"04/29/1882","__WTC_D",0.75
"05/06/1882","__WTC_D",0.7337
"05/13/1882","__WTC_D",0.7462
"05/20/1882","__WTC_D",0.68
"05/27/1882","__WTC_D",0.63
"06/03/1882","__WTC_D",0.58
"06/10/1882","__WTC_D",0.5375
"06/17/1882","__WTC_D",0.525
"06/24/1882","__WTC_D",0.5288
"07/01/1882","__WTC_D",0.525
"07/08/1882","__WTC_D",0.55
"07/15/1882","__WTC_D",0.5763
"07/22/1882","__WTC_D",0.5962
"07/29/1882","__WTC_D",0.6275
"08/05/1882","__WTC_D",0.605
"08/12/1882","__WTC_D",0.6037
"08/19/1882","__WTC_D",0.5838
"08/26/1882","__WTC_D",0.5487
"09/02/1882","__WTC_D",0.55
"09/09/1882","__WTC_D",0.5788
"09/16/1882","__WTC_D",0.7425
"09/23/1882","__WTC_D",0.8725
"09/30/1882","__WTC_D",0.96
"10/07/1882","__WTC_D",0.9312
"10/14/1882","__WTC_D",0.9312
"10/21/1882","__WTC_D",0.9325
"10/28/1882","__WTC_D",0.9588
"11/04/1882","__WTC_D",1.1925
"11/11/1882","__WTC_D",1.26
"11/18/1882","__WTC_D",1.1812
"11/25/1882","__WTC_D",1.0025
"12/02/1882","__WTC_D",1.0912
"12/09/1882","__WTC_D",1.11
"12/16/1882","__WTC_D",0.935
"12/23/1882","__WTC_D",0.7875
"12/30/1882","__WTC_D",0.9125
"01/06/1883","__WTC_D",0.8825
"01/13/1883","__WTC_D",0.9
"01/20/1883","__WTC_D",0.8938
"01/27/1883","__WTC_D",1
"02/03/1883","__WTC_D",1.0113
"02/10/1883","__WTC_D",1.025
"02/17/1883","__WTC_D",1.0075
"02/24/1883","__WTC_D",0.98
"03/03/1883","__WTC_D",0.9625
"03/10/1883","__WTC_D",0.9312
"03/17/1883","__WTC_D",1.0187
"03/24/1883","__WTC_D",0.98
"03/31/1883","__WTC_D",0.9575
"04/07/1883","__WTC_D",0.9187
"04/14/1883","__WTC_D",0.94
"04/21/1883","__WTC_D",0.9425
"04/28/1883","__WTC_D",0.8675
"05/05/1883","__WTC_D",0.9125
"05/12/1883","__WTC_D",0.9488
"05/19/1883","__WTC_D",1.0275
"05/26/1883","__WTC_D",1.0675
"06/02/1883","__WTC_D",1.1975
"06/09/1883","__WTC_D",1.19
"06/16/1883","__WTC_D",1.195
"06/23/1883","__WTC_D",1.1588
"06/30/1883","__WTC_D",1.165
"07/07/1883","__WTC_D",1.145
"07/14/1883","__WTC_D",1.045
"07/21/1883","__WTC_D",1.04
"07/28/1883","__WTC_D",1.0688
"08/04/1883","__WTC_D",1.09
"08/11/1883","__WTC_D",1.085
"08/18/1883","__WTC_D",1.1
"08/25/1883","__WTC_D",1.0738
"09/01/1883","__WTC_D",1.0812
"09/08/1883","__WTC_D",1.0862
"09/15/1883","__WTC_D",1.1487
"09/22/1883","__WTC_D",1.1425
"09/29/1883","__WTC_D",1.155
"10/06/1883","__WTC_D",1.135
"10/13/1883","__WTC_D",1.0987
"10/20/1883","__WTC_D",1.1
"10/27/1883","__WTC_D",1.1087
"11/03/1883","__WTC_D",1.1037
"11/10/1883","__WTC_D",1.1363
"11/17/1883","__WTC_D",1.17
"11/24/1883","__WTC_D",1.175
"12/01/1883","__WTC_D",1.1625
"12/08/1883","__WTC_D",1.1662
"12/15/1883","__WTC_D",1.1387
"12/22/1883","__WTC_D",1.1437
"12/29/1883","__WTC_D",1.1375
"01/05/1884","__WTC_D",1.1437
"01/12/1884","__WTC_D",1.1225
"01/19/1884","__WTC_D",1.0812
"01/26/1884","__WTC_D",1.1087
"02/02/1884","__WTC_D",1.0925
"02/09/1884","__WTC_D",1.0925
"02/16/1884","__WTC_D",1.0175
"02/23/1884","__WTC_D",1.0087
"03/01/1884","__WTC_D",1.05
"03/08/1884","__WTC_D",1.0187
"03/15/1884","__WTC_D",1.0037
"03/22/1884","__WTC_D",1.0013
"03/29/1884","__WTC_D",0.9425
"04/05/1884","__WTC_D",0.9325
"04/12/1884","__WTC_D",0.955
"04/19/1884","__WTC_D",0.9675
"04/26/1884","__WTC_D",0.9413
"05/03/1884","__WTC_D",1.0137
"05/10/1884","__WTC_D",0.9475
"05/17/1884","__WTC_D",0.8163
"05/24/1884","__WTC_D",0.7287
"05/31/1884","__WTC_D",0.7763
"06/07/1884","__WTC_D",0.74
"06/14/1884","__WTC_D",0.7237
"06/21/1884","__WTC_D",0.55
"06/28/1884","__WTC_D",0.625
"07/05/1884","__WTC_D",0.62
"07/12/1884","__WTC_D",0.6025
"07/19/1884","__WTC_D",0.63
"07/26/1884","__WTC_D",0.6388
"08/02/1884","__WTC_D",0.7713
"08/09/1884","__WTC_D",0.7987
"08/16/1884","__WTC_D",0.765
"08/23/1884","__WTC_D",0.8487
"08/30/1884","__WTC_D",0.9075
"09/06/1884","__WTC_D",0.7912
"09/13/1884","__WTC_D",0.7862
"09/20/1884","__WTC_D",0.745
"09/27/1884","__WTC_D",0.7188
"10/04/1884","__WTC_D",0.7462
"10/11/1884","__WTC_D",0.7063
"10/18/1884","__WTC_D",0.62
"10/25/1884","__WTC_D",0.795
"11/01/1884","__WTC_D",0.7287
"11/08/1884","__WTC_D",0.7312
"11/15/1884","__WTC_D",0.7
"11/22/1884","__WTC_D",0.7212
"11/29/1884","__WTC_D",0.7875
"12/06/1884","__WTC_D",0.73
"12/13/1884","__WTC_D",0.7212
"12/20/1884","__WTC_D",0.7575
"12/27/1884","__WTC_D",0.7337
"01/03/1885","__WTC_D",0.7437
"01/10/1885","__WTC_D",0.7275
"01/17/1885","__WTC_D",0.7038
"01/24/1885","__WTC_D",0.6988
"01/31/1885","__WTC_D",0.6913
"02/07/1885","__WTC_D",0.7188
"02/14/1885","__WTC_D",0.7
"02/21/1885","__WTC_D",0.7688
"02/28/1885","__WTC_D",0.8175
"03/07/1885","__WTC_D",0.7775
"03/14/1885","__WTC_D",0.775
"03/21/1885","__WTC_D",0.8087
"03/28/1885","__WTC_D",0.8225
